,Unnamed: 0,start,end,time,days
1008,1008,12,81,2004-04-25 00:37:04,10
1032,1032,88,220,2004-04-25 00:51:28,10
1050,1050,9,209,2004-04-25 01:01:47,10
1054,1054,103,52,2004-04-25 01:05:32,10
1071,1071,220,48,2004-04-25 01:18:59,10
1078,1078,144,222,2004-04-25 01:25:25,10
1089,1089,144,195,2004-04-25 01:32:29,10
1091,1091,191,237,2004-04-25 01:33:22,10
1096,1096,220,95,2004-04-25 01:39:02,10
1097,1097,95,168,2004-04-25 01:39:21,10
1099,1099,176,198,2004-04-25 01:40:21,10
1103,1103,176,201,2004-04-25 01:42:24,10
1111,1111,144,88,2004-04-25 01:45:10,10
1116,1116,144,238,2004-04-25 01:47:16,10
1120,1120,239,175,2004-04-25 01:48:39,10
1121,1121,144,240,2004-04-25 01:49:29,10
1123,1123,239,236,2004-04-25 01:51:12,10
1127,1127,12,90,2004-04-25 01:56:34,10
1129,1129,144,23,2004-04-25 01:58:42,10
1138,1138,144,48,2004-04-25 02:19:34,10
1141,1141,88,144,2004-04-25 02:20:59,10
1151,1151,9,144,2004-04-25 02:43:36,10
1152,1152,144,241,2004-04-25 02:59:41,10
1153,1153,103,144,2004-04-25 03:07:02,10
1154,1154,9,216,2004-04-25 03:34:26,10
1155,1155,194,242,2004-04-25 04:03:31,10
1157,1157,194,209,2004-04-25 04:05:59,10
1158,1158,194,182,2004-04-25 04:07:02,10
1159,1159,32,144,2004-04-25 09:11:51,11
1160,1160,32,243,2004-04-25 09:17:07,11
1161,1161,204,241,2004-04-25 10:21:49,11
1162,1162,63,127,2004-04-25 10:31:04,11
1163,1163,227,144,2004-04-25 10:40:14,11
1164,1164,194,209,2004-04-25 11:22:07,11
1165,1165,168,95,2004-04-25 11:35:14,11
1167,1167,44,214,2004-04-25 11:52:21,11
1168,1168,41,32,2004-04-25 12:27:21,11
1169,1169,9,244,2004-04-25 12:47:28,11
1170,1170,245,191,2004-04-25 12:50:48,11
1171,1171,228,97,2004-04-25 12:55:35,11
1172,1172,211,228,2004-04-25 13:34:18,11
1173,1173,211,246,2004-04-25 13:37:53,11
1174,1174,19,52,2004-04-25 13:41:24,11
1175,1175,233,88,2004-04-25 13:54:53,11
1176,1176,34,242,2004-04-25 13:59:49,11
1177,1177,19,233,2004-04-25 14:03:43,11
1178,1178,127,63,2004-04-25 14:24:27,11
1179,1179,143,32,2004-04-25 14:29:25,11
1180,1180,143,95,2004-04-25 14:30:14,11
1181,1181,9,235,2004-04-25 14:35:01,11
1182,1182,9,177,2004-04-25 14:35:28,11
1184,1184,32,88,2004-04-25 14:47:23,11
1185,1185,211,233,2004-04-25 14:51:00,11
1186,1186,88,32,2004-04-25 14:59:40,11
1188,1188,247,248,2004-04-25 15:04:45,11
1189,1189,248,247,2004-04-25 15:06:34,11
1190,1190,176,248,2004-04-25 15:09:35,11
1192,1192,211,232,2004-04-25 15:27:15,11
1195,1195,176,63,2004-04-25 15:39:24,11
1197,1197,249,63,2004-04-25 15:40:59,11
1198,1198,41,250,2004-04-25 15:54:26,11
1199,1199,41,248,2004-04-25 15:54:29,11
1200,1200,95,168,2004-04-25 15:54:38,11
1201,1201,41,251,2004-04-25 15:54:43,11
1203,1203,176,72,2004-04-25 16:07:04,11
1204,1204,44,88,2004-04-25 16:27:05,11
1205,1205,103,177,2004-04-25 16:38:47,11
1206,1206,103,86,2004-04-25 16:40:50,11
1207,1207,12,168,2004-04-25 16:53:31,11
1208,1208,51,86,2004-04-25 16:56:07,11
1209,1209,212,252,2004-04-25 17:01:31,11
1211,1211,41,97,2004-04-25 17:05:03,11
1214,1214,212,34,2004-04-25 17:08:07,11
1222,1222,103,63,2004-04-25 17:22:44,11
1223,1223,144,247,2004-04-25 17:23:25,11
1224,1224,204,51,2004-04-25 17:23:46,11
1226,1226,101,208,2004-04-25 17:25:01,11
1229,1229,53,253,2004-04-25 18:05:35,11
1230,1230,9,251,2004-04-25 18:06:18,11
1231,1231,164,8,2004-04-25 18:33:50,11
1232,1232,8,164,2004-04-25 18:35:22,11
1235,1235,44,48,2004-04-25 18:47:47,11
1238,1238,254,8,2004-04-25 18:51:20,11
1239,1239,8,254,2004-04-25 18:52:31,11
1248,1248,1,255,2004-04-25 19:30:23,11
1249,1249,103,256,2004-04-25 19:57:18,11
1251,1251,204,257,2004-04-25 20:09:00,11
1252,1252,52,48,2004-04-25 20:14:41,11
1253,1253,258,76,2004-04-25 20:17:35,11
1255,1255,259,260,2004-04-25 20:29:40,11
1256,1256,261,256,2004-04-25 20:30:50,11
1258,1258,204,81,2004-04-25 20:34:33,11
1260,1260,259,256,2004-04-25 20:36:05,11
1261,1261,51,260,2004-04-25 20:38:38,11
1262,1262,260,51,2004-04-25 20:40:43,11
1263,1263,204,262,2004-04-25 20:40:47,11
1265,1265,103,260,2004-04-25 20:42:03,11
1266,1266,263,254,2004-04-25 20:42:18,11
1271,1271,41,256,2004-04-25 20:54:24,11
1274,1274,36,254,2004-04-25 20:55:07,11
1276,1276,36,222,2004-04-25 20:55:44,11
1281,1281,62,215,2004-04-25 21:02:16,11
1283,1283,264,158,2004-04-25 21:05:29,11
1284,1284,6,122,2004-04-25 21:06:03,11
1287,1287,36,6,2004-04-25 21:13:46,11
1288,1288,41,265,2004-04-25 21:14:13,11
1296,1296,96,6,2004-04-25 21:27:00,11
1299,1299,256,259,2004-04-25 21:28:51,11
1300,1300,204,48,2004-04-25 21:29:03,11
1315,1315,211,251,2004-04-25 21:39:30,11
1316,1316,204,266,2004-04-25 21:41:39,11
1318,1318,267,260,2004-04-25 21:42:28,11
1319,1319,267,256,2004-04-25 21:42:52,11
1321,1321,260,267,2004-04-25 21:44:30,11
1322,1322,12,260,2004-04-25 21:44:39,11
1323,1323,263,191,2004-04-25 21:45:29,11
1324,1324,12,101,2004-04-25 21:47:02,11
1328,1328,12,175,2004-04-25 21:50:34,11
1331,1331,51,267,2004-04-25 21:55:31,11
1335,1335,268,149,2004-04-25 21:57:56,11
1336,1336,267,51,2004-04-25 21:58:06,11
1337,1337,189,8,2004-04-25 22:02:55,11
1341,1341,204,221,2004-04-25 22:10:19,11
1344,1344,212,6,2004-04-25 22:13:18,11
1348,1348,140,6,2004-04-25 22:19:14,11
1350,1350,103,267,2004-04-25 22:19:50,11
1352,1352,69,254,2004-04-25 22:21:36,11
1354,1354,212,48,2004-04-25 22:26:19,11
1356,1356,176,269,2004-04-25 22:34:07,11
1358,1358,103,166,2004-04-25 22:39:08,11
1359,1359,19,265,2004-04-25 22:39:52,11
1361,1361,212,254,2004-04-25 22:48:05,11
1363,1363,176,270,2004-04-25 22:53:34,11
1364,1364,176,267,2004-04-25 22:54:02,11
1366,1366,69,271,2004-04-25 22:56:59,11
1371,1371,272,273,2004-04-25 23:06:53,11
1373,1373,48,256,2004-04-25 23:07:32,11
1375,1375,274,48,2004-04-25 23:12:48,11
1378,1378,144,260,2004-04-25 23:20:05,11
1379,1379,103,265,2004-04-25 23:20:29,11
1381,1381,263,222,2004-04-25 23:23:37,11
1382,1382,198,256,2004-04-25 23:23:48,11
1383,1383,103,270,2004-04-25 23:25:31,11
1384,1384,176,256,2004-04-25 23:28:46,11
1386,1386,263,239,2004-04-25 23:30:23,11
1388,1388,135,105,2004-04-25 23:38:57,11
1390,1390,103,228,2004-04-25 23:42:35,11
1394,1394,101,271,2004-04-25 23:50:03,11
1395,1395,101,34,2004-04-25 23:53:58,11
1396,1396,275,20,2004-04-25 23:55:09,11
1398,1398,276,8,2004-04-25 23:55:38,11
1399,1399,20,275,2004-04-25 23:56:16,11
1402,1402,263,277,2004-04-25 23:59:21,11
1405,1405,9,135,2004-04-26 00:06:47,11
1406,1406,140,278,2004-04-26 00:07:20,11
1408,1408,34,101,2004-04-26 00:16:19,11
1409,1409,127,260,2004-04-26 00:18:21,11
1411,1411,101,68,2004-04-26 00:21:15,11
1412,1412,260,127,2004-04-26 00:22:33,11
1413,1413,103,52,2004-04-26 00:24:17,11
1414,1414,199,279,2004-04-26 00:25:33,11
1415,1415,199,260,2004-04-26 00:28:22,11
1416,1416,260,199,2004-04-26 00:32:44,11
1418,1418,41,101,2004-04-26 00:38:14,11
1421,1421,41,280,2004-04-26 00:41:42,11
1422,1422,271,101,2004-04-26 00:43:34,11
1423,1423,68,101,2004-04-26 00:43:45,11
1424,1424,176,101,2004-04-26 00:44:10,11
1426,1426,281,254,2004-04-26 00:47:02,11
1429,1429,277,68,2004-04-26 00:56:21,11
1430,1430,282,34,2004-04-26 00:56:21,11
1431,1431,176,283,2004-04-26 00:57:16,11
1438,1438,176,284,2004-04-26 01:07:40,11
1439,1439,176,166,2004-04-26 01:09:04,11
1440,1440,220,271,2004-04-26 01:09:57,11
1441,1441,41,270,2004-04-26 01:10:49,11
1443,1443,220,67,2004-04-26 01:11:43,11
1446,1446,67,256,2004-04-26 01:15:26,11
1448,1448,36,285,2004-04-26 01:17:35,11
1451,1451,286,221,2004-04-26 01:23:12,11
1454,1454,101,32,2004-04-26 01:40:41,11
1455,1455,189,132,2004-04-26 02:00:40,11
1456,1456,220,221,2004-04-26 02:03:43,11
1458,1458,221,3,2004-04-26 02:40:30,11
1459,1459,181,180,2004-04-26 02:42:57,11
1460,1460,181,177,2004-04-26 02:43:08,11
1462,1462,181,260,2004-04-26 02:50:05,11
1463,1463,260,287,2004-04-26 03:01:39,11
1464,1464,236,239,2004-04-26 04:00:36,11
1465,1465,260,181,2004-04-26 05:40:08,11
1466,1466,51,288,2004-04-26 07:41:47,12
1467,1467,215,51,2004-04-26 08:13:32,12
1468,1468,1,255,2004-04-26 09:03:28,12
1469,1469,79,166,2004-04-26 09:05:11,12
1470,1470,79,256,2004-04-26 09:07:17,12
1471,1471,79,260,2004-04-26 09:08:37,12
1472,1472,204,68,2004-04-26 09:17:49,12
1473,1473,289,135,2004-04-26 09:18:05,12
1474,1474,204,79,2004-04-26 09:18:32,12
1475,1475,204,276,2004-04-26 09:19:37,12
1476,1476,204,221,2004-04-26 09:19:49,12
1477,1477,204,271,2004-04-26 09:19:57,12
1478,1478,3,221,2004-04-26 09:22:02,12
1479,1479,58,199,2004-04-26 09:26:31,12
1480,1480,44,290,2004-04-26 09:43:17,12
1481,1481,27,221,2004-04-26 10:10:22,12
1482,1482,291,292,2004-04-26 10:21:22,12
1483,1483,69,293,2004-04-26 10:21:42,12
1484,1484,69,104,2004-04-26 10:22:26,12
1485,1485,9,260,2004-04-26 10:36:08,12
1486,1486,114,124,2004-04-26 10:39:45,12
1487,1487,199,58,2004-04-26 11:01:24,12
1488,1488,63,290,2004-04-26 11:10:00,12
1489,1489,32,291,2004-04-26 11:20:57,12
1490,1490,36,236,2004-04-26 11:23:45,12
1491,1491,36,291,2004-04-26 11:25:35,12
1492,1492,51,294,2004-04-26 11:30:11,12
1494,1494,105,135,2004-04-26 12:14:20,12
1495,1495,211,228,2004-04-26 12:42:33,12
1496,1496,291,32,2004-04-26 12:48:10,12
1497,1497,211,260,2004-04-26 12:49:56,12
1501,1501,295,296,2004-04-26 13:00:14,12
1502,1502,204,48,2004-04-26 13:04:49,12
1503,1503,211,288,2004-04-26 13:06:32,12
1504,1504,211,284,2004-04-26 13:07:22,12
1505,1505,204,288,2004-04-26 13:07:48,12
1506,1506,204,284,2004-04-26 13:09:56,12
1507,1507,294,51,2004-04-26 13:15:20,12
1508,1508,263,277,2004-04-26 13:17:43,12
1509,1509,6,221,2004-04-26 13:18:34,12
1510,1510,44,129,2004-04-26 13:30:02,12
1511,1511,297,191,2004-04-26 13:35:44,12
1512,1512,70,124,2004-04-26 13:39:12,12
1515,1515,53,291,2004-04-26 14:24:04,12
1516,1516,204,298,2004-04-26 14:29:24,12
1518,1518,9,32,2004-04-26 14:43:42,12
1519,1519,9,177,2004-04-26 14:44:35,12
1520,1520,220,221,2004-04-26 14:51:48,12
1521,1521,289,220,2004-04-26 14:59:08,12
1522,1522,211,265,2004-04-26 15:02:46,12
1523,1523,221,3,2004-04-26 15:20:17,12
1524,1524,221,6,2004-04-26 15:23:24,12
1525,1525,221,211,2004-04-26 15:32:11,12
1527,1527,277,34,2004-04-26 15:37:35,12
1529,1529,277,299,2004-04-26 15:49:02,12
1531,1531,300,52,2004-04-26 15:52:12,12
1532,1532,212,67,2004-04-26 16:06:47,12
1533,1533,277,50,2004-04-26 16:14:48,12
1535,1535,204,181,2004-04-26 16:29:46,12
1536,1536,211,221,2004-04-26 16:34:11,12
1537,1537,140,124,2004-04-26 16:37:16,12
1539,1539,184,32,2004-04-26 16:40:12,12
1540,1540,193,233,2004-04-26 16:40:13,12
1541,1541,32,184,2004-04-26 16:40:41,12
1544,1544,301,63,2004-04-26 16:45:17,12
1546,1546,193,149,2004-04-26 16:48:52,12
1547,1547,289,8,2004-04-26 16:51:04,12
1548,1548,9,299,2004-04-26 16:55:44,12
1550,1550,6,88,2004-04-26 16:57:38,12
1551,1551,302,138,2004-04-26 16:59:05,12
1553,1553,288,51,2004-04-26 17:16:51,12
1554,1554,288,211,2004-04-26 17:17:45,12
1555,1555,228,211,2004-04-26 17:21:44,12
1556,1556,260,51,2004-04-26 17:21:56,12
1557,1557,260,199,2004-04-26 17:22:19,12
1558,1558,260,79,2004-04-26 17:22:43,12
1559,1559,260,211,2004-04-26 17:23:23,12
1560,1560,260,181,2004-04-26 17:25:03,12
1561,1561,63,301,2004-04-26 17:26:33,12
1562,1562,303,294,2004-04-26 17:34:38,12
1564,1564,155,3,2004-04-26 17:47:56,12
1565,1565,205,304,2004-04-26 17:48:15,12
1566,1566,155,8,2004-04-26 17:56:27,12
1567,1567,277,252,2004-04-26 18:05:31,12
1569,1569,212,211,2004-04-26 18:07:18,12
1573,1573,288,50,2004-04-26 18:20:46,12
1575,1575,101,32,2004-04-26 18:22:59,12
1577,1577,143,67,2004-04-26 18:33:45,12
1578,1578,212,228,2004-04-26 18:41:11,12
1580,1580,228,121,2004-04-26 18:50:09,12
1581,1581,67,164,2004-04-26 18:52:38,12
1582,1582,67,132,2004-04-26 18:54:06,12
1583,1583,228,61,2004-04-26 18:56:16,12
1584,1584,228,304,2004-04-26 18:59:12,12
1585,1585,305,306,2004-04-26 19:00:13,12
1586,1586,239,236,2004-04-26 19:02:12,12
1589,1589,67,172,2004-04-26 19:12:06,12
1591,1591,277,172,2004-04-26 19:15:28,12
1593,1593,209,299,2004-04-26 19:17:32,12
1594,1594,67,175,2004-04-26 19:24:18,12
1596,1596,3,155,2004-04-26 19:35:42,12
1597,1597,307,6,2004-04-26 19:36:19,12
1599,1599,307,51,2004-04-26 19:40:03,12
1600,1600,6,299,2004-04-26 19:40:55,12
1603,1603,277,51,2004-04-26 19:44:05,12
1605,1605,277,79,2004-04-26 19:47:36,12
1607,1607,281,308,2004-04-26 19:51:53,12
1610,1610,193,302,2004-04-26 19:55:02,12
1612,1612,302,193,2004-04-26 19:57:25,12
1613,1613,307,67,2004-04-26 20:01:08,12
1614,1614,281,302,2004-04-26 20:01:10,12
1617,1617,60,308,2004-04-26 20:04:44,12
1622,1622,309,175,2004-04-26 20:05:28,12
1623,1623,310,72,2004-04-26 20:09:18,12
1625,1625,308,60,2004-04-26 20:10:22,12
1626,1626,212,209,2004-04-26 20:10:29,12
1629,1629,189,302,2004-04-26 20:15:06,12
1631,1631,212,34,2004-04-26 20:16:42,12
1632,1632,277,184,2004-04-26 20:17:05,12
1646,1646,121,228,2004-04-26 20:46:34,12
1649,1649,36,211,2004-04-26 20:52:10,12
1651,1651,303,212,2004-04-26 20:55:43,12
1652,1652,36,155,2004-04-26 20:56:31,12
1654,1654,193,311,2004-04-26 20:58:01,12
1655,1655,36,34,2004-04-26 21:00:21,12
1656,1656,194,296,2004-04-26 21:00:31,12
1657,1657,211,128,2004-04-26 21:03:16,12
1659,1659,296,63,2004-04-26 21:08:28,12
1661,1661,194,312,2004-04-26 21:12:51,12
1664,1664,9,8,2004-04-26 21:16:21,12
1665,1665,128,51,2004-04-26 21:16:27,12
1666,1666,194,132,2004-04-26 21:18:01,12
1671,1671,299,209,2004-04-26 21:22:05,12
1673,1673,299,6,2004-04-26 21:22:39,12
1674,1674,248,283,2004-04-26 21:23:11,12
1675,1675,128,236,2004-04-26 21:24:54,12
1676,1676,263,308,2004-04-26 21:26:26,12
1679,1679,36,299,2004-04-26 21:28:07,12
1680,1680,19,302,2004-04-26 21:28:09,12
1685,1685,67,32,2004-04-26 21:34:46,12
1686,1686,103,299,2004-04-26 21:35:21,12
1689,1689,313,228,2004-04-26 21:38:34,12
1692,1692,314,308,2004-04-26 21:41:48,12
1693,1693,277,191,2004-04-26 21:42:22,12
1694,1694,212,51,2004-04-26 21:43:23,12
1695,1695,306,305,2004-04-26 21:44:35,12
1701,1701,263,311,2004-04-26 21:49:44,12
1707,1707,193,280,2004-04-26 21:57:02,12
1709,1709,314,254,2004-04-26 21:59:10,12
1712,1712,303,298,2004-04-26 22:03:51,12
1713,1713,263,315,2004-04-26 22:03:59,12
1715,1715,263,316,2004-04-26 22:04:19,12
1717,1717,51,59,2004-04-26 22:05:32,12
1721,1721,128,211,2004-04-26 22:06:29,12
1723,1723,314,51,2004-04-26 22:07:43,12
1724,1724,314,34,2004-04-26 22:07:54,12
1726,1726,286,221,2004-04-26 22:09:59,12
1727,1727,308,315,2004-04-26 22:10:56,12
1728,1728,9,315,2004-04-26 22:11:03,12
1729,1729,9,316,2004-04-26 22:11:18,12
1730,1730,317,315,2004-04-26 22:11:58,12
1731,1731,318,124,2004-04-26 22:12:38,12
1732,1732,63,296,2004-04-26 22:13:43,12
1735,1735,286,34,2004-04-26 22:15:38,12
1744,1744,314,48,2004-04-26 22:18:42,12
1746,1746,318,34,2004-04-26 22:19:45,12
1749,1749,204,51,2004-04-26 22:20:51,12
1756,1756,50,288,2004-04-26 22:25:34,12
1759,1759,176,311,2004-04-26 22:32:25,12
1761,1761,176,306,2004-04-26 22:33:34,12
1762,1762,176,299,2004-04-26 22:34:03,12
1763,1763,176,319,2004-04-26 22:34:30,12
1764,1764,176,300,2004-04-26 22:35:10,12
1765,1765,144,193,2004-04-26 22:36:01,12
1766,1766,282,67,2004-04-26 22:36:03,12
1767,1767,176,315,2004-04-26 22:36:09,12
1768,1768,176,316,2004-04-26 22:36:14,12
1774,1774,282,34,2004-04-26 22:39:50,12
1775,1775,212,6,2004-04-26 22:40:30,12
1776,1776,297,34,2004-04-26 22:40:57,12
1777,1777,124,318,2004-04-26 22:41:19,12
1778,1778,289,212,2004-04-26 22:42:40,12
1779,1779,297,88,2004-04-26 22:43:17,12
1781,1781,254,308,2004-04-26 22:44:11,12
1783,1783,83,313,2004-04-26 22:45:10,12
1784,1784,103,318,2004-04-26 22:45:32,12
1787,1787,34,318,2004-04-26 22:48:29,12
1789,1789,144,288,2004-04-26 22:48:58,12
1790,1790,214,154,2004-04-26 22:49:17,12
1794,1794,144,88,2004-04-26 22:54:39,12
1795,1795,308,254,2004-04-26 22:54:45,12
1796,1796,101,184,2004-04-26 22:55:00,12
1801,1801,94,320,2004-04-26 22:56:39,12
1802,1802,282,214,2004-04-26 22:56:39,12
1811,1811,194,88,2004-04-26 23:00:53,12
1813,1813,144,290,2004-04-26 23:04:36,12
1814,1814,27,194,2004-04-26 23:04:36,12
1819,1819,176,233,2004-04-26 23:07:14,12
1821,1821,176,32,2004-04-26 23:08:56,12
1822,1822,44,99,2004-04-26 23:09:18,12
1823,1823,144,48,2004-04-26 23:09:32,12
1824,1824,144,51,2004-04-26 23:13:26,12
1831,1831,228,315,2004-04-26 23:17:14,12
1835,1835,321,144,2004-04-26 23:21:01,12
1836,1836,144,99,2004-04-26 23:21:36,12
1840,1840,184,101,2004-04-26 23:26:09,12
1841,1841,41,184,2004-04-26 23:26:15,12
1844,1844,193,315,2004-04-26 23:28:00,12
1849,1849,9,132,2004-04-26 23:31:26,12
1851,1851,144,322,2004-04-26 23:34:40,12
1854,1854,281,323,2004-04-26 23:38:46,12
1855,1855,99,144,2004-04-26 23:39:15,12
1858,1858,95,52,2004-04-26 23:41:57,12
1859,1859,52,95,2004-04-26 23:42:48,12
1860,1860,103,324,2004-04-26 23:45:43,12
1863,1863,63,155,2004-04-26 23:48:54,12
1864,1864,176,324,2004-04-26 23:49:12,12
1865,1865,297,325,2004-04-26 23:49:33,12
1868,1868,44,299,2004-04-26 23:51:26,12
1875,1875,51,324,2004-04-26 23:54:57,12
1876,1876,155,63,2004-04-26 23:55:24,12
1878,1878,324,51,2004-04-26 23:55:45,12
1879,1879,78,326,2004-04-26 23:56:01,12
1886,1886,281,144,2004-04-26 23:58:40,12
1889,1889,67,63,2004-04-27 00:00:19,12
1893,1893,193,144,2004-04-27 00:02:06,12
1897,1897,34,324,2004-04-27 00:03:47,12
1898,1898,323,34,2004-04-27 00:04:09,12
1900,1900,63,67,2004-04-27 00:05:18,12
1903,1903,307,325,2004-04-27 00:08:14,12
1910,1910,324,34,2004-04-27 00:11:37,12
1914,1914,319,34,2004-04-27 00:12:48,12
1915,1915,48,144,2004-04-27 00:13:01,12
1916,1916,319,325,2004-04-27 00:13:13,12
1917,1917,34,88,2004-04-27 00:13:27,12
1925,1925,204,327,2004-04-27 00:17:13,12
1930,1930,325,319,2004-04-27 00:20:07,12
1933,1933,52,328,2004-04-27 00:24:35,12
1937,1937,324,329,2004-04-27 00:25:36,12
1940,1940,329,324,2004-04-27 00:26:13,12
1941,1941,62,78,2004-04-27 00:26:28,12
1943,1943,72,291,2004-04-27 00:28:46,12
1947,1947,9,294,2004-04-27 00:31:58,12
1950,1950,9,97,2004-04-27 00:32:41,12
1952,1952,9,318,2004-04-27 00:33:13,12
1953,1953,128,329,2004-04-27 00:34:16,12
1954,1954,9,78,2004-04-27 00:34:34,12
1955,1955,38,52,2004-04-27 00:35:05,12
1956,1956,9,52,2004-04-27 00:36:00,12
1958,1958,9,330,2004-04-27 00:37:52,12
1959,1959,51,52,2004-04-27 00:38:06,12
1960,1960,9,86,2004-04-27 00:38:31,12
1961,1961,51,331,2004-04-27 00:40:18,12
1962,1962,38,288,2004-04-27 00:40:28,12
1964,1964,332,333,2004-04-27 00:40:43,12
1967,1967,9,61,2004-04-27 00:41:51,12
1968,1968,9,262,2004-04-27 00:42:29,12
1970,1970,12,168,2004-04-27 00:43:47,12
1972,1972,9,288,2004-04-27 00:45:52,12
1975,1975,12,288,2004-04-27 00:49:24,12
1976,1976,62,260,2004-04-27 00:49:48,12
1977,1977,128,324,2004-04-27 00:50:26,12
1982,1982,313,78,2004-04-27 00:52:40,12
1990,1990,303,316,2004-04-27 00:55:28,12
1998,1998,67,90,2004-04-27 00:58:18,12
2003,2003,316,303,2004-04-27 00:59:08,12
2005,2005,334,128,2004-04-27 00:59:27,12
2009,2009,335,34,2004-04-27 01:01:12,12
2016,2016,323,281,2004-04-27 01:02:42,12
2035,2035,9,282,2004-04-27 01:08:32,12
2039,2039,333,319,2004-04-27 01:09:47,12
2042,2042,332,281,2004-04-27 01:11:44,12
2051,2051,336,315,2004-04-27 01:15:28,12
2064,2064,336,333,2004-04-27 01:20:34,12
2068,2068,308,333,2004-04-27 01:21:02,12
2070,2070,333,308,2004-04-27 01:21:36,12
2080,2080,36,189,2004-04-27 01:25:58,12
2081,2081,333,329,2004-04-27 01:27:15,12
2084,2084,323,333,2004-04-27 01:30:05,12
2086,2086,34,101,2004-04-27 01:30:23,12
2087,2087,41,97,2004-04-27 01:30:49,12
2088,2088,36,75,2004-04-27 01:30:51,12
2090,2090,329,333,2004-04-27 01:31:02,12
2092,2092,128,221,2004-04-27 01:32:03,12
2093,2093,103,316,2004-04-27 01:32:03,12
2096,2096,41,308,2004-04-27 01:32:52,12
2100,2100,337,281,2004-04-27 01:36:06,12
2102,2102,34,313,2004-04-27 01:36:31,12
2104,2104,337,260,2004-04-27 01:36:55,12
2106,2106,281,254,2004-04-27 01:39:22,12
2111,2111,254,281,2004-04-27 01:41:54,12
2115,2115,308,311,2004-04-27 01:52:32,12
2125,2125,9,308,2004-04-27 02:00:36,12
2126,2126,338,260,2004-04-27 02:02:18,12
2127,2127,260,338,2004-04-27 02:02:18,12
2130,2130,254,311,2004-04-27 02:03:03,12
2132,2132,311,308,2004-04-27 02:03:40,12
2134,2134,311,254,2004-04-27 02:04:27,12
2140,2140,191,315,2004-04-27 02:08:59,12
2141,2141,103,311,2004-04-27 02:09:43,12
2142,2142,335,191,2004-04-27 02:09:43,12
2144,2144,311,50,2004-04-27 02:10:18,12
2147,2147,34,311,2004-04-27 02:11:11,12
2152,2152,9,311,2004-04-27 02:12:46,12
2160,2160,254,8,2004-04-27 02:19:19,12
2162,2162,204,339,2004-04-27 02:22:24,12
2168,2168,313,34,2004-04-27 02:28:16,12
2175,2175,53,34,2004-04-27 02:43:12,12
2176,2176,50,311,2004-04-27 02:43:18,12
2177,2177,53,340,2004-04-27 02:43:31,12
2178,2178,53,308,2004-04-27 02:55:21,12
2179,2179,53,305,2004-04-27 02:56:55,12
2180,2180,53,341,2004-04-27 02:57:39,12
2182,2182,48,311,2004-04-27 03:04:51,12
2183,2183,338,319,2004-04-27 03:12:35,12
2185,2185,319,34,2004-04-27 07:09:36,13
2186,2186,319,333,2004-04-27 07:11:04,13
2187,2187,319,338,2004-04-27 07:11:29,13
2188,2188,342,260,2004-04-27 07:54:26,13
2189,2189,67,32,2004-04-27 08:28:09,13
2190,2190,51,324,2004-04-27 08:40:41,13
2192,2192,319,325,2004-04-27 09:32:51,13
2193,2193,317,311,2004-04-27 09:44:52,13
2194,2194,97,338,2004-04-27 09:54:31,13
2195,2195,97,191,2004-04-27 09:54:45,13
2196,2196,34,343,2004-04-27 10:08:17,13
2197,2197,34,299,2004-04-27 10:12:06,13
2198,2198,299,34,2004-04-27 10:12:50,13
2200,2200,120,222,2004-04-27 10:19:38,13
2201,2201,344,209,2004-04-27 10:23:22,13
2202,2202,32,8,2004-04-27 10:23:43,13
2203,2203,41,120,2004-04-27 10:28:38,13
2204,2204,47,78,2004-04-27 10:31:35,13
2205,2205,345,56,2004-04-27 10:38:34,13
2206,2206,345,318,2004-04-27 10:40:24,13
2209,2209,313,34,2004-04-27 10:56:16,13
2210,2210,220,32,2004-04-27 11:10:40,13
2211,2211,63,32,2004-04-27 11:17:40,13
2212,2212,294,51,2004-04-27 11:34:16,13
2213,2213,44,299,2004-04-27 12:04:37,13
2214,2214,44,34,2004-04-27 12:05:10,13
2215,2215,332,308,2004-04-27 12:24:20,13
2216,2216,88,144,2004-04-27 12:27:51,13
2217,2217,277,6,2004-04-27 12:33:30,13
2219,2219,53,308,2004-04-27 12:37:43,13
2220,2220,53,346,2004-04-27 12:42:10,13
2222,2222,297,88,2004-04-27 12:58:44,13
2223,2223,314,333,2004-04-27 13:04:03,13
2224,2224,235,347,2004-04-27 13:06:18,13
2225,2225,314,228,2004-04-27 13:07:11,13
2226,2226,338,348,2004-04-27 13:10:04,13
2227,2227,314,95,2004-04-27 13:10:09,13
2230,2230,314,48,2004-04-27 13:13:41,13
2231,2231,349,8,2004-04-27 13:14:44,13
2233,2233,349,319,2004-04-27 13:21:36,13
2234,2234,317,308,2004-04-27 13:23:32,13
2236,2236,9,233,2004-04-27 13:28:21,13
2238,2238,44,308,2004-04-27 13:29:22,13
2245,2245,263,308,2004-04-27 13:34:18,13
2259,2259,308,263,2004-04-27 13:45:06,13
2261,2261,103,97,2004-04-27 13:46:18,13
2262,2262,317,263,2004-04-27 13:48:01,13
2263,2263,308,281,2004-04-27 13:48:57,13
2264,2264,333,319,2004-04-27 13:49:34,13
2268,2268,281,308,2004-04-27 13:54:37,13
2270,2270,191,347,2004-04-27 14:05:33,13
2271,2271,317,254,2004-04-27 14:07:41,13
2282,2282,34,313,2004-04-27 14:13:53,13
2286,2286,337,254,2004-04-27 14:20:05,13
